"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
100779626,"LOC100779626","GLYMA_15G152000","ethylene-responsive transcription factor RAP2-3",88810,"MSTRG.30195","t20","down",NA,NA
100781661,"LOC100781661","GLYMA_02G287000","peroxisomal and mitochondrial division factor 2",11363,"MSTRG.3902","t20","down",NA,NA
100782328,"LOC100782328","GLYMA_15G039700","ubiquitin-conjugating enzyme E2 7",86632,"MSTRG.29351","t20","down",NA,NA
100783168,"ALMT34","GLYMA_20G216800, GmALMT34","aluminum-activated malate transporter family protein",117859,"MSTRG.39820","t20","down",NA,NA
100783654,"LOC100783654","GLYMA_03G026000","uncharacterized LOC100783654",12357,"MSTRG.4272","t20","down",NA,NA
100784666,"LOC100784666","GLYMA_01G061500","serine/threonine-protein kinase dst1",1464,"MSTRG.543","t20","down",NA,NA
100786490,"LOC100786490","GLYMA_19G046300","LOB domain-containing protein 41",108696,"MSTRG.36736","t20","down",NA,NA
100788955,"LOC100788955","GLYMA_10G295400","2-isopropylmalate synthase 2, chloroplastic",61527,"MSTRG.20891","t20","down",NA,NA
100790297,"LOC100790297","GLYMA_14G131300","glucan endo-1,3-beta-glucosidase 5",83476,"MSTRG.28364","t20","down",NA,NA
100791586,"LOC100791586","GLYMA_02G149900","RNA demethylase ALKBH10B",8538,"MSTRG.2963","t20","down",NA,NA
100792961,"LOC100792961","GLYMA_01G208600","uncharacterized LOC100792961",4548,"MSTRG.1521","t20","down",NA,NA
100794625,"LOC100794625","GLYMA_20G125000","uncharacterized LOC100794625",115944,"MSTRG.39108","t20","down","uncharacterized LOC100794625","GO:0016021"
100794816,"LOC100794816","GLYMA_05G222400","1-aminocyclopropane-1-carboxylate oxidase 1",28172,"MSTRG.9531","t20","down",NA,NA
100794894,"LOC100794894","GLYMA_09G069000","MOB kinase activator-like 1A",50770,"MSTRG.17324","t20","down",NA,NA
100796006,"LOC100796006","GLYMA_11G104500","ADP-ribosylation factor GTPase-activating protein AGD2",63799,"MSTRG.21779","t20","down",NA,NA
100796470,"LOC100796470","GLYMA_17G008400","E3 ubiquitin-protein ligase UPL5",96307,"MSTRG.32520","t20","down",NA,NA
100796676,"LOC100796676","GLYMA_10G083500","uncharacterized LOC100796676",56842,"MSTRG.19358","t20","down",NA,NA
100798019,"LOC100798019","GLYMA_06G134900","small heat shock protein, chloroplastic-like",31651,"MSTRG.10846","t20","down",NA,NA
100798340,"LOC100798340","GLYMA_12G109500","probable protein phosphatase 2C 52",69688,"MSTRG.23780","t20","down",NA,NA
100798755,"LOC100798755","GLYMA_08G182900","WAT1-related protein At1g68170",45371,"MSTRG.15536","t20","down",NA,NA
100799771,"LOC100799771","GLYMA_06G121500","transcriptional corepressor SEUSS",31354,"MSTRG.10739","t20","down",NA,NA
100800060,"LOC100800060","GLYMA_03G116200","hydroquinone glucosyltransferase",14262,"MSTRG.4781","t20","down",NA,NA
100801043,"LOC100801043","GLYMA_07G053200","serine/arginine-rich splicing factor RS31",36775,"MSTRG.12499","t20","down",NA,NA
100801545,"LOC100801545","GLYMA_05G133100","E3 ubiquitin-protein ligase UPL1",26218,"MSTRG.8805","t20","down",NA,NA
100801918,"LOC100801918","GLYMA_06G122600","alcohol dehydrogenase 1",31372,"MSTRG.10741","t20","down",NA,NA
100802677,"LOC100802677","GLYMA_16G022400","calcium-binding protein KIC",92035,"MSTRG.31113","t20","down","calcium-binding protein KIC","GO:0005509"
100803038,"LOC100803038","GLYMA_17G238200","probable isoaspartyl peptidase/L-asparaginase 2",101251,"MSTRG.34278","t20","down",NA,NA
100803056,"LOC100803056","GLYMA_10G089200","actin-related protein 7",56974,"MSTRG.19381","t20","down",NA,NA
100803278,"LOC100803278","GLYMA_11G231400","RING-H2 finger protein ATL66",66765,"MSTRG.22765","t20","down",NA,NA
100803651,"LOC100803651","GLYMA_12G195700","histone-lysine N-methyltransferase ATXR2",71614,"MSTRG.24276","t20","down",NA,NA
100803679,"LOC100803679","GLYMA_06G105900, ACCase-A","acetyl-CoA carboxylase 1",31028,"MSTRG.10608","t20","down",NA,NA
100803911,"LOC100803911","GLYMA_01G103500","auxin response factor 9",2415,"MSTRG.769","t20","down",NA,NA
100807188,"LOC100807188","GLYMA_12G061400","ATP-dependent zinc metalloprotease FTSH 10, mitochondrial",68727,"MSTRG.23449","t20","down",NA,NA
100807247,"LOC100807247","GLYMA_07G257700","stem-specific protein TSJT1",41088,"MSTRG.13908","t20","down",NA,NA
100807371,"LOC100807371","GLYMA_12G029900","uncharacterized LOC100807371",68102,"MSTRG.23223","t20","down",NA,NA
100808320,"LOC100808320","GLYMA_07G021300","uncharacterized LOC100808320",36094,"MSTRG.12247","t20","down",NA,NA
100808961,"LOC100808961","GLYMA_04G189600","serine/threonine-protein kinase AFC2",21496,"MSTRG.7254","t20","down",NA,NA
100809325,"LOC100809325","GLYMA_20G012000","tRNase Z TRZ1",113512,"MSTRG.38402","t20","down",NA,NA
100809811,"LOC100809811","GLYMA_18G011100","E3 ubiquitin-protein ligase AIRP2",101986,"MSTRG.34555","t20","down",NA,NA
100810689,"LOC100810689","GLYMA_17G083200","H/ACA ribonucleoprotein complex subunit 2-like protein",97862,"MSTRG.33165","t20","down",NA,NA
100811105,"LOC100811105","GLYMA_19G231600","protein SREK1IP1",112599,"MSTRG.38068","t20","down",NA,NA
100811997,"LOC100811997","GLYMA_20G098400","calreticulin",115359,"MSTRG.38890","t20","down",NA,NA
100812234,"LOC100812234","GLYMA_07G270900","START domain-containing protein 10",41413,"MSTRG.14026","t20","down",NA,NA
100813230,"LOC100813230","GLYMA_10G067000","dehydration-responsive element-binding protein 1B",56556,"MSTRG.19267","t20","down",NA,NA
100815403,"LOC100815403","GLYMA_12G200800","uncharacterized LOC100815403",71694,"MSTRG.24308","t20","down",NA,NA
100816661,"LOC100816661","GLYMA_13G149700","putative mediator of RNA polymerase II transcription subunit 26",75933,"MSTRG.25655","t20","down",NA,NA
100817130,"LOC100817130","GLYMA_18G132500","probable inactive purple acid phosphatase 1",104355,"MSTRG.35358","t20","down",NA,NA
100820292,"LOC100820292","GLYMA_17G117100","early nodulin-93-like",98595,"MSTRG.33446","t20","down",NA,NA
102577934,"C4H1","","cinnamate 4-hydroxylase CYP73",115685,"MSTRG.39030","t20","down",NA,NA
102663438,"LOC102663438","GLYMA_07G040000","uncharacterized LOC102663438",36514,"MSTRG.12390","t20","down",NA,NA
102665617,"LOC102665617","GLYMA_11G022400","brassinosteroid-responsive RING protein 1",62129,"MSTRG.21114","t20","down",NA,NA
102666841,"LOC100777575","","cyprosin-like",109546,"MSTRG.36922","t20","down",NA,NA
106799481,"LOC106799481","","uncharacterized LOC106799481",40046,"MSTRG.13519","t20","down",NA,NA
111138523,"LOC111138523","GLYMA_13G115900","RING/U-box superfamily protein",75178,"MSTRG.25378","t20","down",NA,NA
112935895,"LOC112935895","GLYMA_11G250400v4","REF/SRPP-like protein",67217,"MSTRG.22929","t20","down",NA,NA
112999750,"IF7GT3","GLYMA_16G175200, GmIF7GT3","isoflavone 7-O-glucosyltransferase UGT3",95210,"MSTRG.32138","t20","down",NA,NA
121174643,"LOC121174643","","receptor-like serine/threonine-protein kinase At2g45590",12248,"MSTRG.4233","t20","down",NA,NA
NA,".",NA,NA,14531,"MSTRG.4886","t20","down",NA,"NA"
NA,".",NA,NA,41307,"MSTRG.13996","t20","down",NA,"NA"
NA,".",NA,NA,43457,"MSTRG.14812","t20","down",NA,"NA"
NA,".",NA,NA,26710,"MSTRG.8985","t20","down",NA,"NA"
NA,".",NA,NA,28775,"MSTRG.9753","t20","down",NA,"NA"
NA,".",NA,NA,99506,"MSTRG.33812","t20","down",NA,"NA"
NA,".",NA,NA,118978,"MSTRG.40165","t20","down",NA,"NA"
NA,".",NA,NA,85515,"MSTRG.28955","t20","down",NA,"NA"
NA,".",NA,NA,8807,"MSTRG.3043","t20","down",NA,"NA"
NA,".",NA,NA,63065,"MSTRG.21475","t20","down",NA,"NA"
NA,".",NA,NA,21495,"MSTRG.7254","t20","down",NA,"NA"
NA,".",NA,NA,95939,"MSTRG.32397","t20","down",NA,"NA"
NA,".",NA,NA,4031,"MSTRG.1309","t20","down",NA,"NA"
NA,".",NA,NA,80329,"MSTRG.27282","t20","down",NA,"NA"
NA,".",NA,NA,48169,"MSTRG.16404","t20","down",NA,"NA"
NA,".",NA,NA,58358,"MSTRG.19716","t20","down",NA,"NA"
NA,".",NA,NA,107732,"MSTRG.36435","t20","down",NA,"NA"
NA,".",NA,NA,77704,"MSTRG.26312","t20","down",NA,"NA"
NA,".",NA,NA,98426,"MSTRG.33380","t20","down",NA,"NA"
NA,".",NA,NA,37091,"MSTRG.12607","t20","down",NA,"NA"
NA,".",NA,NA,49437,"MSTRG.16829","t20","down",NA,"NA"
NA,".",NA,NA,96800,"MSTRG.32753","t20","down",NA,"NA"
NA,".",NA,NA,15136,"MSTRG.5082","t20","down",NA,"NA"
NA,".",NA,NA,28772,"MSTRG.9753","t20","down",NA,"NA"
NA,".",NA,NA,73913,"MSTRG.24941","t20","down",NA,"NA"
NA,".",NA,NA,112529,"MSTRG.38044","t20","down",NA,"NA"
NA,".",NA,NA,107859,"MSTRG.36473","t20","down",NA,"NA"
NA,".",NA,NA,54506,"MSTRG.18541","t20","down",NA,"NA"
NA,".",NA,NA,118612,"MSTRG.40078","t20","down",NA,"NA"
NA,".",NA,NA,54597,"MSTRG.18580","t20","down",NA,"NA"
NA,".",NA,NA,50078,"MSTRG.17062","t20","down",NA,"NA"
NA,".",NA,NA,24420,"MSTRG.8345","t20","down",NA,"NA"
NA,".",NA,NA,17643,"MSTRG.6048","t20","down",NA,"NA"
NA,".",NA,NA,47689,"MSTRG.16245","t20","down",NA,"NA"
NA,".",NA,NA,97707,"MSTRG.33106","t20","down",NA,"NA"
NA,".",NA,NA,71333,"MSTRG.24183","t20","down",NA,"NA"
NA,".",NA,NA,110373,"MSTRG.37208","t20","down",NA,"NA"
NA,".",NA,NA,25263,"MSTRG.8540","t20","down",NA,"NA"
NA,".",NA,NA,99083,"MSTRG.33651","t20","down",NA,"NA"
NA,".",NA,NA,108120,"MSTRG.36577","t20","down",NA,"NA"
NA,".",NA,NA,5932,"MSTRG.2061","t20","down",NA,"NA"
NA,".",NA,NA,101959,"MSTRG.34542","t20","down",NA,"NA"
NA,".",NA,NA,43192,"MSTRG.14717","t20","down",NA,"NA"
NA,".",NA,NA,118157,"MSTRG.39922","t20","down",NA,"NA"
NA,".",NA,NA,105475,"MSTRG.35640","t20","down",NA,"NA"
